id,isbn,name,author,publishing,publisheddate,price,pages,description
446,9.7872E+12,停止吼叫教育孩子请别任性,编者:文静,天津人民,2017/5/1,36.8,36,文静编著的《停止吼叫教育孩子请别任性》通过理论和个案解读，让父母跳出自身固有的教育思维惯性，透过反观自己与孩子相处的模式，去清楚的认知自己与孩子的关系在于——爱，沟通、引导和教育，从而感受生命真爱的链接，正确激发孩子的潜能。
447,9.7872E+12,环地福分类字课图说,〔清〕储星远/校,天津人民出版社,2017/7/31,999,999,"开明语文第一书
与《澄衷蒙学堂字课图说》比肩之书
《澄衷蒙学堂字课图说》之后，一部更现代、更科学、更开明的近现代中华文化百科全书
20世纪初新式语文教育引领者
立于传统与现代交替之际，兼收并蓄东西方文明精髓
因其现代性、科学性、开明性，被晚清政府全面禁毁
一个多世纪之后，震撼再现
唯一存世的全套善本，原版线装精致修复抢救还原
正本清源、图文并茂、典雅大气
一部发蒙启智的识字字典
一部兼收并蓄的百科全书
收录2733个汉字，868幅插图，追本溯源续接中国文化
随书附赠新式检字手册，识字百科兼备字典功能，方便阅读检索
装帧大气典雅，独有左右抽拉式书匣，精巧收纳设计
《环地福分类字课图说》是由晚清名士赵金寿组织编纂、储丙鹑校对的一套汉字教科书，成书于清光绪二十八年，全书共八卷，分为宝物、器皿、花鸟、动物、建筑、纺织、衣饰、姓氏、人事、兵器、算学、地理等类，共收录两千七百三十三个汉字，以及八百六十八幅绘画配图，大者半框，小者半框六幅，采用“六宫格”，使图文合参、学养并重，注重中国传统小学教育方式，同时引入了西方的科学知识。
分卷简介
第一卷
收录天地日月、时辰历法、疆域舆图等方面共计213个汉字。
仰望星空，俯察大地，胸怀凌云壮志。
第二卷
收录山川河岳、古建房舍、君臣名姓等方面共计380个汉字。
走近自然，知晓社稷，感悟千里河山。
第三卷
收录礼制人伦、珍宝器具、武备刑罚等方面共计410个汉字。
熟悉典制，修身齐家，兼济文武张弛。
第四卷
收录血脉筋骨、服饰纺织、装饰器具等方面共计317个汉字。
细究人体，装饰美化，传承人文记忆。
第五卷
收录格致数算、农事劳作、飞禽走兽等方面共计309个汉字。
师夷长技，范示群伦，掌握领先科技。
第六卷
收录花卉树木、瓜果蔬菜、鱼虾昆虫等方面共计309个汉字。
辨识花草，品尝果蔬，了解自然万物。
第七卷
收录疾病丧葬、言辞话语、人事物性等方面共计382个汉字。
嬉笑怒骂，自得其乐，勘破生老病死。
第八卷
收录日常生活、喜怒忧思、语气助词等方面共计413个汉字。
诚意正心，嘘寒问暖，通晓处世哲学。"
448,9.7872E+12,托尔斯泰自述,[俄] 列夫·托尔斯泰,天津人民出版社,2018/8/1,58,58,托尔斯泰是俄罗斯批判现实主义作家、思想家，他著述等身，普通读者很难全部阅读，这就需要例如像《托尔斯泰自述》这样的图书来弥补这一空缺，并由此满足读者的阅读需求。《托尔斯泰自述》择取作者原著（包括日记、通信等）中之精彩华章，以期达到一种“以点及面”之效果：作者对自身的认知、对政治宗教的认识、对妻子友人的情感与情怀和作者长中短篇小说精髓，甚至作者在于82岁为何离家出走的心路在书中都有所体现。本书为提高读者文化素养，了解西方文化经典提供了很好的读本，因而有着较高的社会效益。
449,9.7872E+12,白蛇,严歌苓,天津人民出版社,Sep-18,39.8,39,"《白蛇》是严歌苓自选定本中的其中一部中短篇小说集，全书围绕“同性伦理”主题。内含《白蛇》、《也是亚当，也是夏娃》、《魔旦》、《白麻雀》、《学校中的故事》五部中短篇作品。

主打篇目《白蛇》：文革中，因出演《白蛇》而被“镇压”的著名女演员孙丽坤被囚于破败的布景房中。曾倾倒众生的她，在长期的精神压迫与恶劣的生活条件下渐渐变得庸俗、麻木。十月里，来了一个身着旧黄呢子军装的青年，常驻足于她的窗下。不久看守她的女娃便告知将有上级派来的人前来审查……
严歌苓以诗一般精妙细腻的语言，具有强烈戏剧性的笔触，表述着对古老的男女关系的一种新的诠释；不可言说、隐隐作痛的爱情，揭示的是非常时代里的幽僻、荒诞的人性。"
450,9.7872E+12,为了孩子,陈冰,天津人民出版社,2019/11/1,59.8,59,这部作品立足农村家庭教育，衍射学校教育、社会教育、国家教育。作者通过一对夫妇在家庭教育中所经历的酸甜苦辣，披露中国教育中不可忽视的问题。现在很多人把目光聚焦应试教育，素质教育被大众淡化。本书揭示最“原生态”的中国教育现状，因此它是学生家长必读的家庭教育范本，教师必备的业务进修蓝本，学生课外的心灵读本。作者希望这部作品能够从应试教育的缝隙间唤起人们的教育良知，让更多人去关注我国孩子的素质教育，让素质教育在全国各族人民的高度关注下，焕发新的生命活力，让孩子灿烂的生命之花，开遍中国素质教育天地。
451,9.7872E+12,二十世纪美国史,黄安年,河北人民出版社,Jul-89,7.05,7,"本书详细阐述现代美国历史发展的基本线索; 实事求是地分析本世纪美国社会发展的一般规律及其特点、由一般垄断资本主义向国家垄断资本主义发展的历史演变、美国政府在各个时期的经济和政治调整政策及现代美国科学技术的发展; 具体分析美国人民群众和资产阶级代表人物在各个历史时期的作用、美国从海外扩张到全球扩张的发展道路。重视中国的研究成果。分上(1898--1945.8), 下(1945.9--1989)两篇，并附有若干统计表及部分人名英汉对照表。"
452,9.7872E+12,全功能万年历,王艳芳等编,山西人民出版社,Apr-03,18,18,万年历是人们生活中不可缺少的工具书。工具书的特点就是要使用方便。本书即充分考虑了读者的需要，最大限度地方便读者。首先，本书历表从公元1900至2100年，跨三个世纪201年，是现在所能见到的同类书中时间跨度最长的。第二，本书以现在最为通行的公历为主线，具体到每一日，辅以农历、干支历和星期历。第三，二十四节气是中国农历用以设置闰月的依据，在在历中战有很重要的地位，本书不仅在表中以黑体显示，还在表头标出交节的时辰，对于易学爱好者来说可是太重要、太方便了。第四，中国人民的传统节日如春节、元宵、端午、中秋、重阳、入梅、出梅、三伏、九九等均以醒目黑体显示。第五，本书还附有一些非常有用的知识，如：阴阳五行天干地支知识（依据本万年历及日上起时法可迅速排定每年每月每时的天干地支）历法知识（据此可知公历2月为什么有的年份是29天、农历如何安置闰月）、节气与农谚等。
453,9.7872E+12,SAS语言教程及其应用,张应山//张晓琴//李顺勇,山西人民,Aug-11,60,60,《SAS语言教程及其应用》内容简介：SAS语言的主要功能是编写自动化软件。《SAS语言教程及其应用》提供了用SAS语言编写的解决统计中基本问题的软件程序的模板：包括自动化建模、模拟与仿真、自动化控制、自动化预测和自动化工程计算等基本模板。并从SAS语言的软件程序的模板出发，介绍了SAS语言的整体基本概念、DATA步基本语言、PROC步基本语言、全程与宏步基本语言和常用的PROC过程。《SAS语言教程及其应用》可供统计专业本科学生、研究生、有关专业的教师和科研工作者参考。
454,9.7872E+12,云图书馆理论与实践,王红,山西人民出版社发行部,Dec-12,38,38,《云图书馆理论与实践》写到，我们新时代的图书馆人必须首先树立云的理念，要有“大图书馆、大服务，，的意识，进一步促使云计算在图书馆领域的运用，避免传统图书馆集成系统OPAC上的所有弱点，并增强图书馆信息服务，提升图书馆传递全文功能，通过OCLC的WodldCat，使参加这个策略的图书馆成为万维网的一部分，使图书馆的信息彻底网络化和国际化。同时，使参加这个策略份额图书馆信息使用者，能一次检索到全球图书馆的信息。
455,9.7872E+12,忻州市河道管理实用指南,李建平　等编著,山西人民出版社发行部,2013,68,68,本书对忻州市河流基本知识进行了全面、系统的论述，收集了忻州市66条河流的基本情况、水文情况、社经情况以及涉河工程等，并附有河道管理法律法规和执法文书。
456,9.7872E+12,一蓑烟雨任平生—— 父母双亲回忆录,张忠义,山西人民出版社发行部,2014/9/1,28,28,杨羡平、张忠义的父亲杨贵堂、母亲韩继荣同为党和国家的革命干部，无论是在国难当头的战争年代，还是在艰难困苦的建国时期，父母亲始终以身许国，英勇奋斗，坚定不移，不计得失，积极投入到挽救国家危亡，振兴中华民族的巨大社会变革中，由此经历了无数次的严酷考验和艰苦的锻炼。在他们身上显现着中国社会近一个世纪演变的缩影，闪现着中国人民和中国共产党人宝贵的革命精神和伟大的品格，这是父母亲留给我们子女和后人极为宝贵的精神财富。 《一蓑烟雨任平生--父母双亲回忆录》将父母亲的一生记录下来，将他们高贵的品质、闪光的人格、宝贵的精神传承下去，发扬光大。
